Riot Act April 29 1992 by Ai,Poet,0.56338028169
Twenty-year Marriage by Ai,Poet,0.751824817518
To Dorothy by Marvin Bell,Poet,0.605769230769
To an Adolescent Weeping Willow by Marvin Bell,Poet,0.511848341232
Dream Song 26: The glories of the world struck me by John Berryman,Poet,0.6796875
Dream Song 172: Your face broods by John Berryman,Poet,0.756097560976
The Fish by Elizabeth Bishop,Poet,0.57671957672
Warning to the Reader by Robert Bly,Poet,0.704142011834
The Russian by Robert Bly,Poet,0.5859030837
A Lovely Love by Gwendolyn Brooks,Poet,0.766355140187
The Choir by Olga Broumas,Poet,0.818181818182
at the cemetery walnut grove plantation south carolina 1989 by Lucille Clifton,Poet,0.520661157025
scar by Lucille Clifton,Poet,0.681818181818
Japan by Billy Collins,Poet,0.473251028807
Writing in the Afterlife by Billy Collins,Poet,0.602510460251
The Language by Robert Creeley,Poet,0.769230769231
The Warning by Robert Creeley,Poet,0.875
Adultery by James Dickey,Poet,0.628571428571
Tomatoes by Stephen Dobyns,Poet,0.535714285714
Fragments by Stephen Dobyns,Poet,0.674418604651
Wingfoot Lake by Rita Dove,Poet,0.679012345679
The Stairway by Stephen Dunn,Poet,0.634615384615
The Strange People by Louise Erdrich,Poet,0.612781954887
New Vows by Louise Erdrich,Poet,0.761904761905
Sexual Jealousy by Carol Frost,Poet,0.707692307692
The Undressing by Carol Frost,Poet,0.673758865248
To Kill a Deer by Carol Frost,Poet,0.597014925373
Nostos Louise Gluck,Poet,0.717741935484
Celestial Music by Louise Gluck,Poet,0.550964187328
How Simile Works by Albert Goldbarth,Poet,0.701923076923
The Older Child by Kimiko Hahn,Poet,0.8
The Porcelain Couple by Donald Hall,Poet,0.588405797101
Reuben Reuben by Michael S. Harper,Poet,0.833333333333
Our Lady of the Snows by Robert Hass,Poet,0.6953125
The Image by Robert Hass,Poet,0.561797752809
Those Winter Sundays by Robert Hayden,Poet,0.76
This Night by William Heyen,Poet,0.64347826087
Playing Dead by Andrew Hudgins,Poet,0.645714285714
Degrees Of Gray In Philipsburg by Richard Hugo,Poet,0.661341853035
Absences by Donald Justice,Poet,0.616071428571
Variations On A Text By Vallejo by Donald Justice,Poet,0.524137931034
After Making Love we Hear Footsteps by Galway Kinnell,Poet,0.7
Blackberry Eating by Galway Kinnell,Poet,0.712765957447
Thrall by Carolyn Kizer,Poet,0.594871794872
The Intruder by Carolyn Kizer,Poet,0.716
Facing It by Yusef Komunyakaa,Poet,0.597765363128
Audacity of the Lower Gods by Yusef Komunyakaa,Poet,0.86
Heaven as Anus by Maxine Kumin,Poet,0.725806451613
Nurture by Maxine Kumin,Poet,0.744680851064
The Abduction by Stanley Kunitz,Poet,0.640151515152
My Indigo by Li-Young Lee,Poet,0.741176470588
Eating Alone by Li-Young Lee,Poet,0.668449197861
The Mutes by Denise Levertov,Poet,0.608108108108
Wedding-Ring by Denise Levertov,Poet,0.733870967742
They Feed They Lion by Philip Levine,Poet,0.512096774194
Animals Are Passing From Our Lives by Philip Levine,Poet,0.698529411765
"To Speak of Woe That Is in Marriage" by Robert Lowell,Poet,0.776785714286
Onions by William Matthews,Poet,0.611940298507
Charles on Fire by James Merrill,Poet,0.731343283582
b o d y by James Merrill,Poet,0.847222222222
For the Anniversary of My Death by W.S. Merwin,Poet,0.72619047619
When You Go Away by W.S. Merwin,Poet,0.686274509804
Minor Miracle by Marilyn Nelson,Poet,0.634615384615
The Small Vases from Hebron by Naomi Shihab Nye,Poet,0.700534759358
Hello by Naomi Shihab Nye,Poet,0.635193133047
Personal Poem by Frank O'Hara,Poet,0.585365853659
Why I Am Not A Painter by Frank O'Hara,Poet,0.482587064677
May 1968 by Sharon Olds,Poet,0.570934256055
University Hospital Boston by Mary Oliver,Poet,0.624137931034
The Summer Day by Mary Oliver,Poet,0.585365853659
Dearest Reader by Michael Palmer,Poet,0.764150943396
Aubade: Some Peaches After Storm by Carl Phillips,Poet,0.8125
Crossing The Water Sylvia Plath,Poet,0.739583333333
Power by Adrienne Rich,Poet,0.669291338583
Root Cellar by Theodore Roethke,Poet,0.881578947368
The Room of My Life by Anne Sexton,Poet,0.623115577889
Her Kind by Anne Sexton,Poet,0.633802816901
Fork by Charles Simic,Poet,0.770491803279
My Noiseless Entourage by Charles Simic,Poet,0.766917293233
Working Late by Louis Simpson,Poet,0.610619469027
Cleaning a Fish by Dave Smith,Poet,0.618852459016
Pacemaker by W.D. Snodgrass,Poet,0.688596491228
Hay for the Horses by Gary Synder,Poet,0.742424242424
Oranges by Gary Soto,Poet,0.605363984674
Glass-Bottom Boat by Elizabeth Spires,Poet,0.632075471698
Gin by David St. John,Poet,0.621621621622
Traveling through the Dark by William Stafford,Poet,0.683544303797
Notice What This Poem Is Not Doing by William Stafford,Poet,0.573913043478
The Dancing by Gerald Stern,Poet,0.677419354839
